symbol	file	line	text
display_confirm_selection	working/b4a/ps2vnc_ui_core.inc	39	display_confirm_selection == DISPLAY_CONFIRM_KEEP ?
display_confirm_selection	working/b4a/ps2vnc_ui_tail.inc	609	display_confirm_selection =
display_confirm_selection	working/b4a/ps2vnc_ui_tail.inc	610	(display_confirm_selection ==
display_confirm_selection	working/b4a/ps2vnc_ui_tail.inc	639	(display_confirm_selection ==
display_confirm_started_tick	working/b4a/ps2vnc_runtime_core.inc	993	volatile u64 display_confirm_started_tick = 0;
display_confirm_started_tick	working/b4a/ps2vnc_runtime_tail.inc	233	display_confirm_started_tick = GetTimerSystemTime();
display_confirm_started_tick	working/b4a/ps2vnc_runtime_tail.inc	262	display_confirm_started_tick = 0;
display_confirm_visible	working/b4a/ps2vnc_display_core.inc	451	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_display_tail.inc	446	display_confirm_visible = 1;
display_confirm_visible	working/b4a/ps2vnc_display_tail.inc	860	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_display_tail.inc	915	display_confirm_visible = 1;
display_confirm_visible	working/b4a/ps2vnc_runtime_core.inc	956	volatile int display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_runtime_tail.inc	232	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_runtime_tail.inc	244	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_ui_tail.inc	524	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_ui_tail.inc	627	display_confirm_visible = 0;
display_confirm_visible	working/b4a/ps2vnc_ui_tail.inc	644	display_confirm_visible = 0;
display_hide_locked_modes	working/b4a/ps2vnc_display_tail.inc	344	display_hide_locked_modes =
display_hide_locked_modes	working/b4a/ps2vnc_management_tail.inc	1335	display_hide_locked_modes =
display_hide_locked_modes	working/b4a/ps2vnc_runtime_core.inc	923	volatile int display_hide_locked_modes = 0;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	387	display_menu_error = 1;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	412	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	575	display_menu_error = 1;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	604	display_menu_error = 1;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	636	display_menu_error = 1;
display_menu_error	working/b4a/ps2vnc_display_tail.inc	677	display_menu_error = 1;
display_menu_error	working/b4a/ps2vnc_runtime_core.inc	825	volatile int display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_core.inc	307	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	794	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	808	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	822	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	836	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	846	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	942	display_menu_error = 0;
display_menu_error	working/b4a/ps2vnc_ui_tail.inc	978	display_menu_error = 0;
display_menu_parent_system	working/b4a/ps2vnc_display_tail.inc	389	display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_display_tail.inc	414	display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_display_tail.inc	577	display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_runtime_core.inc	1007	volatile int display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_ui_core.inc	309	display_menu_parent_system = parent_system;
display_menu_parent_system	working/b4a/ps2vnc_ui_tail.inc	850	display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_ui_tail.inc	944	display_menu_parent_system = 0;
display_menu_parent_system	working/b4a/ps2vnc_ui_tail.inc	980	display_menu_parent_system = 0;
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	385	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	410	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	563	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	602	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	633	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_display_tail.inc	674	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_runtime_core.inc	824	volatile int display_menu_selection = 0;
display_menu_selection	working/b4a/ps2vnc_ui_core.inc	254	display_menu_selection = -1;
display_menu_selection	working/b4a/ps2vnc_ui_core.inc	276	display_menu_selection = saved;
display_menu_selection	working/b4a/ps2vnc_ui_core.inc	280	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_ui_core.inc	298	display_menu_selection = active_selection;
display_menu_selection	working/b4a/ps2vnc_ui_tail.inc	789	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_ui_tail.inc	803	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_ui_tail.inc	817	display_menu_selection =
display_menu_selection	working/b4a/ps2vnc_ui_tail.inc	831	display_menu_selection =
display_menu_tab	working/b4a/ps2vnc_display_tail.inc	569	display_menu_tab =
display_menu_tab	working/b4a/ps2vnc_runtime_core.inc	900	volatile int display_menu_tab = DISPLAY_TAB_TV_DTV;
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	248	display_menu_tab =
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	253	if (display_menu_tab == DISPLAY_TAB_ADVANCED) {
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	295	display_menu_tab =
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	335	if (display_menu_tab == DISPLAY_TAB_ADVANCED ||
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	395	display_menu_tab =
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	538	if (display_menu_tab == DISPLAY_TAB_ADVANCED) {
display_menu_tab	working/b4a/ps2vnc_ui_core.inc	738	} else if (display_menu_tab ==
display_menu_tab	working/b4a/ps2vnc_ui_tail.inc	906	if (display_menu_tab ==
